Age,Income,SpendingScore,ProductViews,CartAdditions,CategoryInterest,BrandLoyalty,DiscountSensitivity,TimeOnSite,PreviousPurchases,AffinityScore
22,31017,94.09129917068717,13,5,3,0.8612023332479919,0.15564046623739014,261.01974338441437,48,0.5116088688014457
69,56613,30.07396492248518,12,4,8,0.994875163197213,0.9650071321463723,308.7195910446245,46,0.5548291331843757
51,106130,42.15465425020797,16,9,4,0.21085217948456636,0.011623931331186776,285.52352194024036,42,0.4935359083171768
23,96920,78.9087242374251,11,4,3,0.575258389055809,0.4879568565845188,192.36370408892333,11,0.5626450073432281
39,50348,55.05643473875428,11,5,9,0.14537804398190646,0.03621988351711558,306.0531748827585,38,0.39454440891756676
28,36448,55.155786496020326,15,6,1,0.18557130759633467,0.8771591217570517,369.58605795668865,48,0.45225638916523997
65,29491,6.2806761375131686,4,6,8,0.7659689834543612,0.7987462813955156,248.62069054139207,14,0.34964627291392064
33,98648,40.461366609127126,7,5,5,0.19968010730968822,0.22504353922124032,282.52555041063727,33,0.5189534386698819
50,141070,27.802639509751515,9,9,8,0.7490011765920678,0.13800314866773666,304.3718774010047,36,0.5019827810253842
26,116557,99.93417716028043,15,7,3,0.40402871946656493,0.2120206912472632,228.2241645869825,13,0.4906462456115238
23,78759,31.527151992598718,7,5,6,0.47945935435284925,0.07832805611864291,279.06120335428176,2,0.40602216910773753
33,64553,88.56515694459249,7,5,7,0.2594116990165857,0.23694093110310277,363.20642704692784,7,0.4826125417459733
46,20968,67.94713976900726,17,6,8,0.5489812819690228,0.06810857734294962,270.7630900855939,29,0.43658335060919506
20,20368,34.75072451001695,7,2,7,0.33155491766961975,0.8525181326434454,234.24083392575633,46,0.349750194672091
37,93960,54.809903459038246,11,9,7,0.17456614419517302,0.8530559513463253,302.3423932625367,36,0.6526835029691814
53,55010,84.21305211497018,15,4,2,0.1390730563754976,0.5489860186546782,266.1986339405037,2,0.548100965795983
36,74154,88.45346150506028,9,7,3,0.9996569619516414,0.9198879043976746,339.02495174370887,17,0.689574382013436
43,55851,16.878993625608377,12,8,6,0.3456329779463594,0.35027748617958554,350.52480974266723,4,0.3413482180604365
20,142761,34.61774097960879,9,8,3,0.80492473255548,0.17883206312978672,225.09687240234905,0,0.5686153313800801
36,45496,34.1870948411436,7,4,9,0.3413851026904785,0.30431186890578776,399.06992606064307,15,0.32561836312000436
37,143568,5.162434811518525,12,6,9,0.6229592627329691,0.12367329289394102,255.2508443348812,21,0.4964748038836071
49,147152,60.22553822533776,13,3,6,0.8411624732337706,0.822358405346475,268.65739610605334,35,0.7184323176390298
24,50936,85.62718524622662,13,8,1,0.696034064597799,0.7604193060584424,284.62573101055364,36,0.6881183025038871
69,98858,38.77586439472626,10,6,1,0.06907620158694983,0.18978824544144135,342.92903544154956,42,0.4206966410103211
58,87005,74.26355855343353,11,4,4,0.19277595215810928,0.5455155994769132,388.22939854638753,45,0.5375942678572944
50,57493,63.142340946473254,11,7,8,0.8735835140232093,0.28063699804129394,278.53729949714125,43,0.5185538083228496
57,89795,38.18922481380708,11,5,3,0.47122317856486995,0.13114198409000455,327.57205434521916,11,0.43435866010235413
56,56390,14.964920149737411,9,4,4,0.5984696331627841,0.2453185006992482,362.8650114622517,36,0.37161819056684103
35,30292,71.22306142482077,13,6,6,0.02445282672870297,0.59983606173492,265.8751836611549,9,0.2862674795394332
57,112377,85.6019517251828,18,4,9,0.48731664879522285,0.6506721125040862,293.70179940100337,34,0.6359235668479006
18,48365,68.8995947477477,12,9,4,0.4308564610955402,0.18686040402957882,353.65877132377716,7,0.4020176723129675
28,37207,2.7699699194469884,10,5,3,0.6861960227070986,0.7738120447323218,317.30772984860545,16,0.3214685490221796
45,121735,22.407056544708134,8,6,9,0.27444740887611585,0.5749083404099982,293.4125548495885,10,0.5046707395209817
42,42912,7.8785185034696585,10,9,7,0.7438909045175011,0.4292606770298242,279.60763975551134,24,0.4174894632660537
67,122455,57.46822385804645,16,5,9,0.6708958600549567,0.6462733032983154,312.92493703007136,47,0.6071566870138638
40,122517,75.89129020520083,10,5,6,0.5097116953252202,0.3332873103308419,219.09985217434746,10,0.6533092253420312
48,100771,11.947339519797284,9,4,4,0.37565091769612535,0.2638223536467791,289.56921848337583,20,0.30867604808466914
47,76572,83.99544423874514,12,9,5,0.30199155359774854,0.9263109079694388,307.68624989259814,25,0.5515582391675455
59,127293,55.99538886115283,12,8,2,0.5350995284109162,0.8992010677955613,312.78630606642093,31,0.646973450002977
52,119083,69.30693220203077,12,4,3,0.5768239184306114,0.4752386192038176,318.7681836223718,16,0.6057467526113871
24,133655,97.16878301225597,6,5,5,0.4481320655824843,0.6038880805186958,277.79141352101095,49,0.6390404725866959
33,129346,9.284417836522035,15,9,3,0.32057446803411516,0.6569447883496002,310.1807217647459,31,0.6411381618497631
43,39276,90.22117827480113,13,6,3,0.8799003914884252,0.6556160741712628,261.7853469985723,9,0.4075232251640683
65,117459,13.484166902753522,11,6,9,0.3102129284712857,0.5281584007993887,323.5047225596367,18,0.5311790580291309
69,25534,39.902921857031544,8,7,4,0.6721658995018517,0.31271968151849383,278.8754560440409,5,0.2943875828573932
66,112005,85.29243093678032,9,7,4,0.9048254715309964,0.889556351692163,382.3713568542548,8,0.6791236480150914
19,121610,90.71916943704895,10,9,1,0.646849712747493,0.561934533888884,310.4087955325961,38,0.6038428845997826
18,55670,51.13079568096939,7,8,7,0.3659231100050251,0.9072635270529512,246.69516061061267,12,0.48261592517875296
65,82147,59.81635918926709,12,9,9,0.29720788794732445,0.8284050313763329,267.78620266457347,14,0.5065904452338823
29,118099,71.10658612525717,15,8,8,0.8534017453022273,0.6496346538044181,350.47416320019175,27,0.7305774603535246
22,131695,83.4431081768187,8,3,2,0.48995639091038723,0.7105339210892356,254.21814012560267,0,0.5244519081893733
54,56486,13.02960578422895,7,4,6,0.5933679616128903,0.9112367532082405,199.76487960674567,8,0.42363208380466133
49,85557,81.19686151469354,14,8,5,0.5962998059448126,0.6312992869287444,332.8536416677774,49,0.5561936295592503
26,54268,48.64633890065006,9,2,8,0.5338017312118177,0.4683184863310932,352.4786483718923,14,0.39105155149850285
58,127338,45.61171908570873,14,8,1,0.931326325721382,0.44225511851918864,188.771583564496,25,0.5360177411577307
52,101335,42.96607544770283,10,8,9,0.9310341759168257,0.979873062052081,387.5520409302559,24,0.7180246126560645
36,46336,51.41194693935822,7,5,9,0.040421489963585744,0.7516117538436762,284.52214467381515,9,0.4014480095639391
65,23641,94.56000478606575,9,5,7,0.5056660505352408,0.6712812064725838,218.2166151149834,31,0.5515266697733678
33,107132,55.27217350642301,10,4,8,0.5655676761934985,0.09605710151777258,285.8988258667637,36,0.503603994882642
20,52959,95.36457628805078,9,3,9,0.9255584663940035,0.588031089972224,374.51849239716273,33,0.5521040228537106
37,33306,18.84872293094842,9,7,5,0.0696576605377931,0.18888759645801556,195.3253656812629,40,0.27691018928317235
41,66182,72.68946190443069,14,3,2,0.7890745201102476,0.3897811493260499,315.4963725570791,46,0.5295941882791929
50,94123,81.41171432226598,11,9,1,0.6424186903040777,0.557307342458687,380.66232532919287,44,0.638549627044724
41,76326,68.23375430215133,12,5,5,0.7324992169588562,0.007972168008588576,295.49892289670737,6,0.42657394333711024
69,116895,61.0853057424275,6,8,8,0.29170536699774197,0.862286071668087,299.59577046247693,28,0.6710844615682805
28,41498,56.916465327532045,5,3,4,0.7466127344218589,0.4386948682316232,341.1470270910302,32,0.4787489368812121
66,90198,86.2321177752909,4,6,4,0.28267228690889934,0.6226856914028482,320.7452624563103,36,0.5285263918693303
25,122630,82.3430131192855,11,5,4,0.6756675729352654,0.2019562964715279,273.3806534316783,36,0.6656167496036398
53,127369,13.106583396879353,9,2,8,0.7870224651006686,0.7011432967986662,338.47697631831556,22,0.4470692207926517
55,47197,85.01017804605694,9,7,7,0.7833066542126906,0.3100664213195863,356.6317650996875,29,0.5885590751693166
57,40719,41.99279332460381,15,9,1,0.5443727880669361,0.5161179093962085,212.6602099191744,22,0.3530166266663597
37,110201,26.115986169585266,14,2,6,0.41356722904285814,0.32324835265571505,340.5130110531209,19,0.4674141615596271
52,128775,87.10708823337866,17,5,4,0.24355403210118676,0.6445344705208025,237.8253173758367,16,0.6417440112375181
65,45032,43.77045516374042,13,7,2,0.03349528124485035,0.8503943100421882,294.3266470551517,38,0.40377251317398294
42,79624,81.02810432750485,10,8,3,0.04889506573945368,0.6410804822717091,263.1772383825452,16,0.4850793270617639
52,98177,27.076957583628605,14,4,4,0.4185156416264514,0.17817737688960722,258.28967682246815,0,0.35018780932598276
42,61964,1.3890028207995624,9,3,7,0.09493659854855963,0.24964993633190247,363.7577359997637,28,0.29441915805073865
46,50028,50.05046009739149,8,2,1,0.11196344260238766,0.5227422000108176,332.50628901051533,25,0.3985221921570064
35,131030,10.922597407645542,7,4,1,0.19470133043283888,0.2712975304888491,364.55207214851,1,0.503488676050162
63,74646,75.68321959696605,10,3,3,0.481307450225695,0.19546291271722638,258.0333181354209,44,0.5872836739208909
35,101187,28.331438470871625,8,5,2,0.5917506263409766,0.04665737290099414,346.57994048957534,34,0.4862443095726816
19,28536,44.920919013744395,13,6,3,0.6942664665382515,0.10415507378849254,367.37606888551863,11,0.337623980611942
52,137399,9.616322944063871,11,6,3,0.48622000785089814,0.5648181081358433,301.5763237824152,9,0.46038195895974354
33,76747,29.379265596278014,18,4,1,0.6647366145048167,0.19462696548257874,264.1597131595935,12,0.4067037861287898
58,65712,78.36753408259862,12,6,6,0.8621081726395335,0.4984119585158512,291.781713665506,38,0.6382643828244422
53,26273,16.007203278329627,10,2,8,0.3741630234682426,0.6418452283103764,248.81253236388164,24,0.3275476649945227
50,91820,65.06879655156878,9,5,5,0.688238936346168,0.250138825978256,284.6432077759906,49,0.5810369220936562
21,145342,91.82515942764562,10,5,1,0.6585058048569608,0.9495350807369176,285.31203994245664,36,0.7384982946175876
50,111228,68.30383921601431,7,4,7,0.6364956587537904,0.2566781062169009,215.94351045372667,5,0.513343659826997
31,94353,81.29114723993045,6,8,9,0.5834959594126946,0.16210080572765062,328.097617059441,26,0.6015239530638421
38,114491,11.788191301087664,8,4,7,0.7261578165721041,0.4568757457467222,262.4449490706779,13,0.5081075230075875
65,112091,25.822450774203393,7,7,9,0.8185433046051453,0.4421592362849315,341.1276283553632,26,0.5466846862736876
37,105914,89.5593463718185,13,6,9,0.39212947880215865,0.8583647575189187,348.2262659049118,21,0.6797705305479361
25,70830,71.79545574819083,8,6,2,0.6547631967558177,0.04735300174450907,213.67984724503538,35,0.5414134831402262
24,126718,64.31582881135381,14,7,8,0.24851090742324422,0.2724461461375779,333.82466506219606,6,0.5119576608105658
20,37127,66.7129068760483,16,3,7,0.7560062366009884,0.8790684199168541,330.8224602377532,44,0.48046007939412316
34,135150,42.005854876159695,8,3,7,0.8803933176248171,0.7587388300738152,353.2512899874824,44,0.742929572360518
50,103488,5.411106530147669,14,5,2,0.7614726026563728,0.0038889086112569027,322.0063243529855,5,0.404406105359247
65,31539,78.65971266500217,9,6,1,0.49109073745783616,0.5278984139433888,190.69787072417037,30,0.47121776647818553
29,66761,68.19261038532004,15,6,4,0.13343756797505602,0.24474444020287378,241.7240328857483,16,0.3777998017301932
68,66219,47.807641947159745,7,7,7,0.873103084313109,0.9882723106313559,273.67790660183687,6,0.39882388646411127
39,34692,90.07620192145748,7,0,6,0.8146216226032875,0.9835653743154799,262.8026149019389,12,0.4992470973767661
39,103656,34.27980683352479,7,10,2,0.6980038104719946,0.9273580479078091,256.2140021899009,48,0.6550614198816543
63,33334,30.137852678892354,5,4,7,0.8514848751314773,0.009976909984404703,290.0040881475631,21,0.3435820332482236
47,48615,87.40683618286484,11,5,9,0.5330267982558303,0.9049492740678925,329.8248518793706,14,0.5088971767245144
55,27903,79.90177782113956,4,9,2,0.9907823687332539,0.32667881983925906,370.34857527860305,42,0.5016641685819474
55,48527,51.98300125418613,6,1,5,0.8370727263553348,0.6419110247000646,358.57396143895267,49,0.49778672225095977
62,35629,13.942739206327147,11,11,2,0.1635962756528644,0.4491863918636083,330.9013140047699,30,0.3934352126165762
68,141690,22.29207567504019,9,3,1,0.402153799760836,0.35460405375876425,326.5593296379936,10,0.5008370044592705
25,78008,65.96657105047186,11,4,7,0.17013502660989843,0.2869435089429896,300.5950008419409,20,0.3615505506497966
44,103276,39.11908254620076,10,5,2,0.22426072679134446,0.42778399981546655,301.47237325514976,0,0.40356622227804123
44,119318,83.81084597493115,6,6,6,0.5009724698177711,0.2970315009747536,272.043968438736,42,0.6053333250809244
51,46708,95.04554592388821,4,6,7,0.36139931179364126,0.9260186767577621,233.0431213166766,22,0.6004567417726488
38,30860,80.75805560221691,7,3,1,0.9097404785622897,0.437038340210663,274.39091696834237,28,0.44844275142364776
47,37438,38.376996876560156,8,3,9,0.00011613978421121107,0.944636461755294,284.61092156381756,0,0.3672007890903784
50,87300,79.07995649391098,14,2,6,0.010355339716699774,0.3714841368105892,341.47326400472156,27,0.47953864880945335
45,149263,35.79272567359766,10,5,2,0.9203668442444569,0.2599330531956662,353.0174594089902,38,0.6105514765688901
64,91545,17.542908688797755,9,9,1,0.239018241946381,0.8091482047386401,240.50697201221953,7,0.37655824437688223
50,40842,4.305927281719882,7,5,1,0.002471646702859598,0.5204881001338169,293.30422219365477,34,0.25490286224048075
22,80213,39.185954563340985,6,7,2,0.4376162402473823,0.16283144452919618,269.27666561416675,43,0.4604187243521081
65,62372,90.4523710660309,13,4,9,0.19564854378064445,0.9280019672925495,288.2595817907676,48,0.512141105374028
36,134316,24.659672187811974,13,3,2,0.053329898760455574,0.9621000430710193,165.98057735540547,22,0.5318302924777781
21,118971,21.444803328048614,15,6,1,0.530469879033144,0.6882079181050361,137.64935029076085,17,0.45077364614224485
52,88906,97.01225773886298,13,8,4,0.1401779955194532,0.9718452503153637,296.8100701073885,19,0.5328715817503673
66,58744,3.47540717220862,11,9,9,0.8368785396840472,0.6741408805037732,334.5507907327733,7,0.31890127030049636
34,136082,78.79243288898168,14,6,8,0.30216246631408417,0.6232096286692647,336.88086219986155,33,0.6373445530927668
61,77442,32.81562561834616,16,5,7,0.2216573133854235,0.8259251578379372,259.9794125171514,18,0.4478342839044539
45,149070,4.711307730096274,11,4,8,0.7397568887196758,0.0677079723583972,357.8499836557536,47,0.6241322149641717
47,105990,91.86245148074877,5,7,2,0.8486483476977635,0.44289519466347194,306.4564836196398,16,0.6228983572414594
46,141670,14.824590690748778,13,5,5,0.09310058211711858,0.4304439163087035,337.2119785390706,38,0.5235704960130696
63,126917,55.626149088843846,14,8,7,0.1515718897074736,0.6208178737323523,320.46902191734296,49,0.6235025222662113
23,123903,28.13136653552523,6,6,1,0.4745501252325779,0.34717520249991196,344.82279561628525,26,0.4054617529721029
52,23650,7.454087416284413,12,8,6,0.5902208057646473,0.45348777055725165,264.0061285543407,17,0.30146378198220913
58,65117,5.94232608067453,11,6,7,0.08326408484730041,0.8494570056294765,270.8445256065153,0,0.30187408241346786
54,111244,12.44011318479754,9,7,8,0.37501136711616934,0.9479153700814871,248.81640483481027,48,0.47006362226925197
41,128198,8.065334375048625,16,5,5,0.897601863208795,0.4841226984503726,244.57867979573166,31,0.6150824539846567
46,72772,76.29525343647236,16,6,8,0.8760813592058881,0.7052128356877767,262.34031977875793,19,0.5911280680977465
66,23190,49.071054026059485,12,2,1,0.31122476232912777,0.5473046039904997,269.64128680805203,3,0.19053904207642808
63,68113,34.94631704354899,11,6,4,0.22743005468719113,0.8675982778369213,404.435996635685,39,0.49850373150208543
48,28789,42.41852210306871,15,6,6,0.5827664400989118,0.2617425731116432,381.96363292554423,28,0.511009556908966
52,52125,92.96572682168971,13,7,4,0.09612427747436214,0.8634531558748882,331.8407549671204,4,0.4746197082001169
50,118695,91.16442946107658,14,7,5,0.23337062502440797,0.5150871307420963,272.66075036045413,35,0.6743163365788443
69,37459,71.85197153213511,10,7,2,0.16675686670728918,0.45614827342784103,300.4696544915985,24,0.37804456813427456
38,55418,88.58355536474708,5,3,7,0.20774225649440758,0.9520070412727447,380.9989604925214,5,0.4457729747437809
49,131904,32.645154731174856,12,9,9,0.21481416858011637,0.3050732768621153,284.47733414501187,12,0.5744961774646302
40,67085,38.72982327482,7,2,7,0.6274841496953943,0.08241767179743575,233.22248583986476,16,0.38084423165924436
50,38768,61.75750600356858,8,8,1,0.4881126014945858,0.6718977420755168,432.27174689631727,29,0.5245636820182076
20,69961,62.738968782429154,10,6,2,0.8622928589562476,0.2630027492025073,309.4769340572538,38,0.5129647211099556
35,101099,48.68828396322176,9,8,8,0.7356166274379707,0.6418031356932121,412.5836586446519,11,0.576310880276781
